age,income,land_area,rainfall_last_year,market_price,upi_usage_score,crop_type_rice,crop_type_sugarcane,crop_type_wheat,Loan_Eligible
64,55179,2.96,962,2188,1.0,0,0,1,1
45,46905,3.66,1127,1950,0.8,1,0,0,1
39,45541,3.54,1076,2459,0.91,0,0,1,1
26,13085,0.64,333,1432,0.21,0,0,1,0
38,43650,4.96,814,1842,0.93,0,1,0,1
53,47238,3.9,1075,2436,0.93,0,0,1,1
48,54821,4.95,827,2170,0.85,1,0,0,1
62,14321,0.54,588,1397,0.25,0,1,0,0
37,30736,4.11,984,2008,0.96,1,0,0,1
51,53403,3.41,843,2365,0.98,0,1,0,1
55,16421,0.9,359,1559,0.07,0,1,0,0
54,17458,1.08,506,1144,0.24,1,0,0,0
21,53704,3.91,1105,2297,0.73,1,0,0,1
53,21763,0.58,416,1583,0.17,0,1,0,0
44,41784,2.57,1132,1612,0.73,0,0,1,1
31,43971,4.99,963,1766,0.79,1,0,0,1
61,33847,3.84,805,2050,0.75,1,0,0,1
46,53406,4.47,1047,2262,0.95,1,0,0,1
24,34566,4.79,1025,1896,0.86,0,1,0,1
29,14817,1.4,519,1379,0.03,1,0,0,0
51,38465,2.11,1144,2012,0.96,1,0,0,1
64,38679,2.68,1067,1759,0.83,0,0,1,1
44,13578,0.48,427,1214,0.4,0,1,0,0
59,23310,0.81,584,1544,0.16,1,0,0,0
41,40892,3.68,1020,1604,0.72,0,0,1,1
20,33021,4.5,1144,1907,0.92,0,1,0,1
41,46546,4.21,958,2237,0.76,0,0,1,1
44,42671,3.96,845,2210,0.79,1,0,0,1
32,44229,2.69,913,1508,0.76,0,1,0,1
22,45101,3.69,1045,1837,0.9,1,0,0,1
59,16273,0.32,448,1250,0.01,0,0,1,0
30,41021,2.37,811,2087,0.89,0,0,1,1
54,16243,1.04,366,1145,0.04,0,1,0,0
53,47946,2.36,941,1540,0.91,1,0,0,1
50,45222,4.04,832,1580,0.78,1,0,0,1
30,13823,0.63,310,1572,0.43,0,1,0,0
45,18994,1.45,588,1084,0.2,0,0,1,0
51,32752,3.47,969,2305,0.97,1,0,0,1
24,50708,2.92,1121,2037,0.81,1,0,0,1
23,35238,2.78,803,1999,0.79,0,0,1,1
56,45621,3.61,843,2131,0.84,0,1,0,1
58,53769,3.15,956,1790,0.94,0,1,0,1
57,49254,3.22,1043,1649,0.9,1,0,0,1
29,44539,2.19,1079,2082,0.98,0,1,0,1
40,14468,0.53,584,1401,0.0,0,1,0,0
37,10000,0.73,453,1106,0.16,0,0,1,0
55,23704,1.28,574,1509,0.31,0,0,1,0
46,21717,1.02,463,1590,0.09,0,0,1,0
41,16815,0.2,471,1222,0.15,0,0,1,0
46,23432,1.14,366,1399,0.47,0,0,1,0
37,16870,0.3,315,1404,0.42,1,0,0,0
40,48357,3.64,874,1846,0.94,0,0,1,1
26,20371,1.43,381,1336,0.03,0,0,1,0
36,15028,0.88,541,1045,0.49,0,0,1,0
22,18020,0.94,361,1572,0.49,0,1,0,0
63,55626,2.81,997,1943,0.98,1,0,0,1
62,13045,0.93,413,1553,0.04,0,0,1,0
55,16384,0.9,518,1580,0.4,0,1,0,0
43,50810,4.83,1002,2073,0.97,1,0,0,1
56,37896,2.72,955,1877,0.9,0,0,1,1
50,13464,0.86,415,1315,0.28,0,0,1,0
55,32612,2.19,887,2034,0.83,0,1,0,1
42,53055,3.35,876,2205,0.85,0,0,1,1
33,24314,1.37,391,1549,0.27,1,0,0,0
31,15952,0.45,525,1446,0.14,1,0,0,0
49,49796,4.25,1055,2000,0.88,1,0,0,1
63,11876,1.22,432,1110,0.19,0,1,0,0
44,54252,4.79,1025,2358,0.85,0,1,0,1
33,58538,4.76,1170,2084,0.85,0,1,0,1
40,42474,4.04,979,1742,0.76,0,0,1,1
38,16267,0.79,554,1322,0.39,1,0,0,0
24,23945,0.74,351,1011,0.22,0,1,0,0
48,49512,2.75,1170,2104,0.88,0,0,1,1
61,47007,2.47,937,1814,0.78,0,1,0,1
23,23266,1.48,352,1433,0.03,1,0,0,0
33,22179,0.53,344,1550,0.25,1,0,0,0
43,20754,0.75,347,1144,0.21,0,1,0,0
49,21832,1.0,417,1033,0.3,1,0,0,0
19,23612,0.34,371,1402,0.49,0,0,1,0
61,58210,3.33,800,2197,0.96,0,0,1,1
55,15990,1.12,387,1052,0.16,0,0,1,0
47,18388,0.34,505,1515,0.35,0,1,0,0
36,59132,4.6,924,1786,0.78,0,0,1,1
51,22373,0.73,320,1267,0.11,0,0,1,0
46,12510,1.46,470,1360,0.02,1,0,0,0
61,11097,0.76,505,1346,0.31,0,1,0,0
20,49627,3.69,1016,1952,0.71,0,1,0,1
20,58649,3.67,939,2187,0.79,1,0,0,1
37,20959,0.56,353,1377,0.01,0,1,0,0
57,14405,1.18,330,1260,0.28,1,0,0,0
30,32001,4.98,961,2245,0.78,1,0,0,1
54,44590,3.85,802,2090,0.99,0,0,1,1
55,44210,2.86,902,1573,0.87,0,1,0,1
47,50393,4.35,1008,1722,0.8,1,0,0,1
37,34158,4.58,934,1948,0.84,1,0,0,1
63,10879,1.3,583,1449,0.21,0,1,0,0
33,37736,4.99,1070,1853,0.79,1,0,0,1
56,48958,4.08,1194,2123,0.9,1,0,0,1
51,24086,1.17,543,1567,0.09,1,0,0,0
34,49978,3.57,1050,1779,0.83,0,1,0,1
34,57294,4.67,1068,1902,0.73,0,1,0,1
24,17687,1.05,553,1191,0.38,0,1,0,0
61,13703,0.95,458,1423,0.06,0,1,0,0
21,14452,1.25,411,1057,0.31,0,1,0,0
25,23666,0.53,421,1315,0.42,0,0,1,0
49,17597,1.04,560,1343,0.14,1,0,0,0
55,16779,0.63,472,1386,0.35,0,1,0,0
47,17196,0.92,380,1099,0.39,0,0,1,0
57,34959,3.48,1147,1666,0.84,0,1,0,1
41,56976,2.58,1089,2161,0.7,0,0,1,1
23,20647,0.29,529,1366,0.4,1,0,0,0
59,31286,3.95,1163,2270,0.76,0,0,1,1
19,17425,1.11,481,1011,0.36,1,0,0,0
54,12685,1.15,558,1127,0.27,0,0,1,0
52,14836,0.91,529,1119,0.33,0,1,0,0
54,19351,0.54,509,1522,0.06,0,1,0,0
33,49338,4.21,1139,2180,0.87,1,0,0,1
51,46586,4.54,1095,2353,0.99,0,1,0,1
22,12103,0.39,338,1557,0.02,1,0,0,0
46,39947,2.36,831,1770,0.93,1,0,0,1
42,55244,3.6,1160,1967,0.97,0,1,0,1
26,57739,4.84,853,1873,0.91,1,0,0,1
51,24685,0.91,374,1354,0.19,0,0,1,0
54,50768,2.61,1025,1938,0.87,0,1,0,1
44,50773,3.7,1190,2358,0.8,0,0,1,1
41,41206,3.83,1101,2430,0.96,1,0,0,1
49,32912,3.13,1089,2374,0.9,0,1,0,1
58,30430,3.51,862,1739,0.95,0,1,0,1
19,10138,1.14,428,1184,0.12,0,1,0,0
33,11547,0.73,538,1089,0.46,0,0,1,0
38,56521,2.2,1047,1522,0.88,0,0,1,1
41,30407,3.48,1163,1985,0.77,1,0,0,1
25,50502,4.6,1021,1539,0.75,0,0,1,1
46,57896,4.03,826,1614,0.89,0,0,1,1
22,11187,1.2,478,1565,0.03,0,1,0,0
51,15922,0.59,469,1323,0.43,0,1,0,0
50,10072,1.31,371,1535,0.1,1,0,0,0
24,58931,3.4,915,2134,0.74,0,1,0,1
33,21517,0.75,401,1219,0.03,1,0,0,0
50,17973,0.5,559,1574,0.15,0,0,1,0
43,43003,4.16,937,1808,0.87,1,0,0,1
41,21996,0.28,353,1080,0.12,0,1,0,0
26,17045,0.51,341,1340,0.37,0,0,1,0
22,49167,3.8,1031,2018,0.99,1,0,0,1
34,40754,4.86,1125,2366,0.87,1,0,0,1
20,38929,3.0,1057,2427,0.79,0,1,0,1
37,19226,0.17,341,1580,0.45,0,0,1,0
47,54276,2.84,1115,2022,0.72,0,1,0,1
59,51730,3.42,1051,2284,0.89,0,0,1,1
57,41052,4.99,833,2314,1.0,0,0,1,1
56,36547,3.32,929,2225,0.86,0,0,1,1
52,10904,0.39,569,1454,0.47,0,0,1,0
61,19126,1.42,553,1360,0.42,0,0,1,0
53,14456,0.8,423,1497,0.26,1,0,0,0
51,19581,1.3,574,1348,0.05,0,0,1,0
42,16246,0.91,586,1138,0.37,0,0,1,0
53,13959,1.43,438,1213,0.2,1,0,0,0
30,56619,3.85,1051,1599,0.89,1,0,0,1
57,47629,3.16,919,1621,0.8,1,0,0,1
28,21564,1.12,320,1512,0.11,0,1,0,0
62,40959,4.63,934,1807,0.79,0,0,1,1
40,36018,2.77,1153,2296,0.72,0,1,0,1
35,43549,4.4,990,2218,0.85,0,1,0,1
45,23318,1.05,444,1151,0.18,1,0,0,0
24,43886,4.0,1150,1944,0.95,0,1,0,1
47,38054,4.46,807,2401,0.81,1,0,0,1
58,48152,3.44,1068,1586,0.93,1,0,0,1
47,43685,4.16,1036,2147,0.9,0,0,1,1
40,34448,2.4,1098,2202,0.95,0,1,0,1
59,23866,1.14,341,1253,0.13,0,0,1,0
43,11895,0.13,599,1092,0.23,0,1,0,0
45,45721,3.23,914,1651,0.91,0,0,1,1
34,54682,3.31,1175,2352,0.77,0,0,1,1
55,13290,0.26,522,1333,0.02,0,0,1,0
60,46315,2.04,1084,1631,0.81,0,1,0,1
59,37463,4.29,834,2379,0.93,0,0,1,1
25,15374,1.18,374,1109,0.29,0,1,0,0
38,45760,3.56,1154,2425,0.75,0,0,1,1
56,49196,2.73,1082,1863,0.73,0,1,0,1
50,13221,1.24,437,1579,0.23,0,0,1,0
60,14963,0.66,327,1459,0.16,0,0,1,0
52,12356,0.5,306,1315,0.06,0,0,1,0
53,19633,0.76,460,1450,0.14,0,1,0,0
29,35581,3.3,838,1854,0.98,1,0,0,1
24,22115,1.49,402,1444,0.08,0,0,1,0
33,21405,0.17,583,1086,0.44,0,0,1,0
61,35066,3.28,973,2384,0.84,0,1,0,1
33,56963,4.95,1185,2137,0.9,0,0,1,1
54,12958,1.05,458,1108,0.12,1,0,0,0
49,11540,1.18,449,1460,0.24,0,0,1,0
32,14386,0.82,312,1405,0.48,0,0,1,0
36,38066,3.9,1141,1822,0.96,0,1,0,1
18,22332,0.81,430,1533,0.09,1,0,0,0
60,46918,3.44,1016,2283,0.99,0,0,1,1
22,12317,0.24,345,1174,0.3,0,0,1,0
57,20346,1.4,407,1452,0.18,0,1,0,0
20,20606,1.29,562,1167,0.42,0,0,1,0
53,22009,0.68,414,1401,0.42,0,1,0,0
27,39396,2.6,1195,2473,0.72,1,0,0,1
64,23824,1.41,504,1114,0.22,0,1,0,0
21,19172,0.14,351,1163,0.31,0,1,0,0
22,17777,0.64,504,1203,0.32,1,0,0,0
43,34532,2.93,818,1533,0.98,0,0,1,1
29,18649,1.48,426,1424,0.3,1,0,0,0
19,59478,3.42,817,1853,0.85,0,1,0,1
54,23993,1.09,495,1573,0.01,1,0,0,0
49,17694,0.51,580,1292,0.43,0,1,0,0
54,58420,4.09,882,1534,0.71,1,0,0,1
23,47029,3.86,866,1700,0.93,1,0,0,1
41,20627,0.66,396,1079,0.05,1,0,0,0
45,10147,0.74,549,1382,0.17,1,0,0,0
33,30896,4.58,901,1716,0.88,0,0,1,1
61,44189,2.22,1108,2127,0.97,0,0,1,1
36,21483,0.74,520,1042,0.19,1,0,0,0
51,47133,4.04,1050,1928,0.77,0,1,0,1
53,58308,4.32,1000,2383,0.75,0,1,0,1
64,50235,2.23,993,2390,0.71,0,1,0,1
18,24619,0.61,452,1050,0.23,0,0,1,0
53,12249,0.58,356,1497,0.01,0,0,1,0
28,16414,0.46,420,1514,0.29,0,0,1,0
62,19826,1.22,376,1321,0.44,0,0,1,0
33,15298,0.15,524,1056,0.07,0,1,0,0
34,21075,1.22,417,1090,0.06,0,1,0,0
45,45007,4.4,983,1716,0.89,1,0,0,1
59,17687,1.27,437,1028,0.05,0,0,1,0
38,15785,0.94,341,1486,0.43,1,0,0,0
19,14929,1.01,356,1063,0.44,1,0,0,0
22,10725,1.19,383,1205,0.5,0,1,0,0
45,39503,3.92,1142,1878,0.79,1,0,0,1
18,55979,2.63,1077,2264,0.9,1,0,0,1
24,50775,4.21,1102,1945,0.93,1,0,0,1
23,15871,0.59,439,1592,0.31,1,0,0,0
51,19387,1.19,479,1577,0.33,0,1,0,0
47,58160,4.09,967,1612,0.83,0,0,1,1
21,34043,2.33,979,1613,0.83,0,1,0,1
45,21050,0.33,426,1406,0.02,1,0,0,0
59,30647,4.53,940,1862,0.81,0,1,0,1
42,20055,0.22,362,1134,0.2,0,1,0,0
33,21324,0.93,492,1547,0.04,1,0,0,0
62,20359,1.11,354,1117,0.21,1,0,0,0
21,14008,0.49,583,1263,0.49,0,0,1,0
26,16170,0.75,368,1020,0.36,1,0,0,0
62,14910,0.44,409,1462,0.08,1,0,0,0
63,13047,1.12,441,1351,0.26,0,1,0,0
55,15405,0.79,514,1247,0.07,0,1,0,0
62,12046,1.37,415,1466,0.05,0,0,1,0
36,14875,0.16,421,1531,0.01,0,0,1,0
39,21483,0.31,351,1508,0.21,1,0,0,0
45,20090,0.17,430,1240,0.05,1,0,0,0
49,18964,0.94,448,1392,0.49,0,1,0,0
54,59422,2.98,1107,1993,0.85,0,0,1,1
33,53399,2.91,1016,2393,0.78,0,1,0,1
45,13390,1.27,406,1582,0.42,0,1,0,0
27,35978,4.25,965,2244,0.89,0,0,1,1
30,20451,1.0,535,1566,0.48,1,0,0,0
32,17844,0.41,434,1388,0.12,0,1,0,0
21,54749,4.85,1036,2343,0.8,0,0,1,1
61,58135,4.47,803,1745,1.0,1,0,0,1
33,58070,4.65,1058,2200,0.76,0,0,1,1
29,32785,2.27,1054,1500,0.73,1,0,0,1
51,46469,3.81,1151,2434,0.74,1,0,0,1
50,18071,1.3,385,1416,0.32,1,0,0,0
47,14637,0.65,342,1486,0.22,0,0,1,0
32,19870,1.38,430,1376,0.36,0,1,0,0
45,13342,0.89,448,1266,0.1,1,0,0,0
50,12353,0.45,506,1498,0.11,1,0,0,0
40,11588,1.19,507,1278,0.07,0,1,0,0
28,52074,2.47,972,1572,0.88,0,0,1,1
36,35229,3.76,1028,1622,0.81,0,0,1,1
56,18270,0.71,340,1252,0.12,0,1,0,0
34,30065,4.77,890,2182,0.99,1,0,0,1
48,32576,2.84,953,1938,0.97,0,1,0,1
46,18799,1.24,433,1004,0.37,1,0,0,0
36,21229,1.32,492,1417,0.04,1,0,0,0
27,20198,1.03,365,1585,0.48,0,1,0,0
64,48676,3.62,1077,1922,0.7,0,1,0,1
32,30316,3.82,1102,1502,0.8,1,0,0,1
55,12728,1.41,456,1444,0.41,1,0,0,0
30,56990,3.39,1050,1592,0.79,0,0,1,1
39,10128,0.61,415,1447,0.39,1,0,0,0
60,15041,0.79,533,1048,0.37,1,0,0,0
40,40986,4.34,954,2183,0.71,1,0,0,1
21,38524,4.47,1103,2202,0.89,1,0,0,1
52,20908,0.34,424,1465,0.31,0,1,0,0
64,18664,0.97,543,1207,0.21,0,1,0,0
30,21868,0.6,302,1116,0.05,0,1,0,0
49,37368,2.32,825,1712,0.75,0,1,0,1
29,21475,0.65,515,1031,0.42,1,0,0,0
33,32476,2.1,1150,2449,0.76,0,0,1,1
50,18206,0.75,438,1126,0.17,0,1,0,0
64,10586,0.18,538,1494,0.35,0,1,0,0
31,46681,4.67,892,1920,0.93,0,0,1,1
18,38543,2.5,1137,1914,0.73,1,0,0,1
45,11558,1.47,549,1337,0.47,0,1,0,0
32,16676,0.93,488,1368,0.06,1,0,0,0
23,12954,0.93,554,1359,0.32,0,0,1,0
54,17653,0.48,452,1433,0.13,1,0,0,0
62,16698,1.26,442,1304,0.44,1,0,0,0
50,37554,3.93,1067,2406,0.93,1,0,0,1
35,22841,1.01,550,1323,0.04,0,0,1,0
55,56312,4.9,1180,2484,0.97,0,0,1,1
57,52757,3.69,972,2147,0.91,0,0,1,1
38,10914,1.08,301,1546,0.46,1,0,0,0
58,53160,4.06,1042,2209,0.71,1,0,0,1
50,38276,2.78,854,1565,0.99,1,0,0,1
39,17120,0.98,531,1367,0.02,0,1,0,0
60,14814,1.01,409,1524,0.42,1,0,0,0
52,18760,0.76,343,1473,0.33,0,1,0,0
48,57780,4.2,1059,1998,0.78,1,0,0,1
25,18754,1.21,348,1278,0.39,0,1,0,0
50,33930,4.72,1072,1524,0.88,0,1,0,1
54,40342,2.3,958,1848,0.75,1,0,0,1
45,15137,0.42,326,1050,0.3,0,1,0,0
62,45661,3.99,1190,1717,0.88,0,1,0,1
42,17616,0.19,444,1597,0.43,0,1,0,0
42,43827,2.55,870,1797,0.71,0,0,1,1
56,12037,0.93,401,1067,0.38,0,0,1,0
37,20767,0.91,535,1523,0.19,0,1,0,0
50,13634,0.48,571,1267,0.03,0,0,1,0
56,50012,4.37,1058,2181,0.84,1,0,0,1
18,57877,4.26,1074,2307,0.83,0,0,1,1
20,22695,1.48,359,1557,0.19,1,0,0,0
47,24796,1.4,406,1132,0.36,1,0,0,0
62,35035,2.28,889,2487,0.78,0,0,1,1
24,43651,4.51,910,1734,0.85,1,0,0,1
61,42404,2.16,970,1715,0.77,0,1,0,1
38,43802,4.96,935,1536,0.91,1,0,0,1
22,47129,3.3,952,2167,0.71,1,0,0,1
29,37040,4.11,904,1932,0.74,0,0,1,1
30,36631,4.47,842,1988,0.75,0,1,0,1
30,19477,0.69,448,1217,0.4,1,0,0,0
22,43686,3.97,834,1517,0.7,0,1,0,1
44,44528,2.8,1041,1900,0.88,1,0,0,1
34,40943,2.95,1121,1974,0.84,0,0,1,1
33,49952,2.23,1033,2054,0.83,0,0,1,1
60,56412,4.62,1069,2408,0.87,0,0,1,1
39,48805,4.22,1066,1863,0.9,1,0,0,1
43,11639,0.73,403,1104,0.15,0,1,0,0
33,16568,0.34,522,1317,0.25,1,0,0,0
62,50638,4.36,989,2335,0.72,1,0,0,1
20,37658,2.38,1133,1943,0.95,1,0,0,1
21,20705,0.38,353,1544,0.44,0,0,1,0
58,16797,0.71,597,1488,0.44,1,0,0,0
41,14899,1.34,427,1303,0.3,1,0,0,0
42,12554,0.71,369,1212,0.42,1,0,0,0
32,11181,0.97,412,1022,0.1,0,1,0,0
58,41111,4.49,1131,1797,0.92,0,1,0,1
38,44265,3.8,950,2173,0.82,0,1,0,1
59,54987,2.91,1179,1556,1.0,0,0,1,1
50,19028,0.72,391,1057,0.42,1,0,0,0
55,20511,0.86,447,1117,0.49,0,0,1,0
30,42626,3.23,1142,2483,0.73,0,1,0,1
59,13057,0.91,360,1062,0.07,1,0,0,0
22,36111,3.7,999,1956,0.96,1,0,0,1
38,58658,2.95,1121,1813,0.76,0,0,1,1
38,17301,0.41,373,1569,0.3,1,0,0,0
21,20471,0.83,455,1205,0.3,1,0,0,0
58,57224,2.52,1140,2085,0.77,0,1,0,1
26,36864,2.88,855,2175,0.8,0,1,0,1
43,59863,2.93,929,2058,0.75,0,0,1,1
20,20460,0.32,334,1008,0.19,1,0,0,0
25,58772,4.73,1162,1956,0.8,1,0,0,1
56,16569,0.99,402,1281,0.16,0,0,1,0
47,21740,0.73,489,1195,0.48,0,0,1,0
24,30240,2.47,918,2451,0.81,0,1,0,1
56,45580,4.35,1153,2174,0.98,1,0,0,1
18,23759,0.19,415,1262,0.02,0,1,0,0
52,20897,0.5,307,1119,0.48,0,1,0,0
64,52019,2.16,1115,1993,0.97,0,0,1,1
33,43720,2.84,1000,1683,0.99,0,0,1,1
29,49498,2.02,1071,2289,0.94,0,1,0,1
51,19537,0.6,556,1237,0.18,0,0,1,0
27,31817,2.62,994,1676,0.78,0,1,0,1
18,18876,0.51,484,1498,0.16,0,1,0,0
44,19194,0.9,429,1482,0.23,0,1,0,0
52,19014,1.09,344,1488,0.15,0,1,0,0
54,13000,1.15,531,1328,0.22,0,1,0,0
21,12499,0.93,567,1098,0.28,0,1,0,0
56,41748,3.99,1031,1570,0.7,0,0,1,1
41,24112,0.83,322,1413,0.42,1,0,0,0
54,51535,2.45,1159,2177,0.88,0,0,1,1
20,58263,3.86,1125,2293,0.79,0,1,0,1
49,24791,0.75,375,1491,0.42,0,0,1,0
22,15605,0.79,511,1359,0.07,0,0,1,0
50,43909,3.62,1098,1639,0.94,1,0,0,1
23,10898,1.36,323,1287,0.29,0,0,1,0
40,42840,4.1,1016,1880,0.86,0,1,0,1
42,51450,3.8,1184,2379,0.77,1,0,0,1
61,35617,3.56,952,1769,0.91,0,0,1,1
20,17026,1.36,419,1491,0.5,0,1,0,0
45,43781,4.28,940,2374,0.73,0,0,1,1
21,34467,2.94,815,1692,0.92,1,0,0,1
32,47337,2.54,1166,2232,0.73,0,1,0,1
62,56953,2.8,989,2216,0.82,0,0,1,1
55,19484,1.46,574,1246,0.08,0,1,0,0
45,10640,0.58,371,1367,0.08,0,0,1,0
61,58868,3.9,1043,2138,0.81,0,1,0,1
39,59850,2.9,852,1762,0.96,0,1,0,1
33,53805,2.48,803,2262,0.91,1,0,0,1
35,30926,2.39,1120,2345,0.83,0,1,0,1
54,30795,3.73,958,2169,0.98,0,0,1,1
21,18293,1.15,381,1201,0.03,0,1,0,0
19,21413,0.27,499,1448,0.38,0,1,0,0
22,22561,1.31,493,1496,0.49,1,0,0,0
55,22917,0.98,578,1503,0.41,1,0,0,0
22,21717,0.42,473,1453,0.48,0,1,0,0
35,41586,4.63,815,1597,0.74,0,0,1,1
37,46351,3.13,1161,2042,0.98,0,1,0,1
33,50911,2.72,882,2113,0.83,0,0,1,1
50,39938,4.02,965,2338,0.8,0,1,0,1
53,20956,1.31,559,1195,0.01,1,0,0,0
40,59590,3.98,800,1657,0.7,0,1,0,1
64,46430,3.04,921,2191,0.71,1,0,0,1
46,17300,0.53,331,1417,0.24,0,1,0,0
57,15031,0.4,523,1027,0.31,1,0,0,0
59,17654,0.66,434,1464,0.35,0,1,0,0
43,46260,4.84,882,1697,0.92,1,0,0,1
51,47058,4.83,945,2276,0.93,0,0,1,1
44,18264,0.27,413,1186,0.04,0,1,0,0
50,54590,3.33,1051,1882,0.86,0,1,0,1
42,19319,1.21,396,1288,0.14,0,0,1,0
42,14585,1.04,464,1069,0.25,1,0,0,0
43,21618,1.03,477,1409,0.24,1,0,0,0
37,14570,0.8,375,1244,0.41,1,0,0,0
48,14393,1.43,562,1388,0.12,1,0,0,0
49,32432,2.07,1035,1821,0.94,0,1,0,1
38,12613,0.47,570,1425,0.31,0,1,0,0
41,12196,1.27,480,1402,0.32,0,1,0,0
55,17100,0.37,505,1073,0.17,0,0,1,0
28,35642,2.04,827,2400,0.8,1,0,0,1
57,13864,0.35,376,1541,0.31,1,0,0,0
47,34215,3.11,1135,2283,0.77,0,1,0,1
25,14219,0.52,334,1478,0.32,1,0,0,0
53,46717,3.66,878,2445,0.95,0,1,0,1
54,15512,1.31,426,1590,0.22,0,0,1,0
54,55985,4.53,998,1720,0.97,0,1,0,1
55,59851,4.94,1019,2245,0.87,0,0,1,1
24,55878,4.0,939,2082,0.95,1,0,0,1
56,35656,2.01,1178,2219,0.84,1,0,0,1
35,48305,3.76,947,1596,0.87,0,1,0,1
39,24938,0.23,540,1296,0.24,0,1,0,0
38,21927,0.61,423,1582,0.24,0,0,1,0
24,38860,2.98,817,1911,0.84,1,0,0,1
53,34772,3.56,849,2172,0.98,1,0,0,1
44,20765,0.39,528,1383,0.19,1,0,0,0
55,23907,0.97,429,1098,0.31,1,0,0,0
58,16004,1.3,491,1003,0.35,1,0,0,0
64,52446,3.18,805,2088,0.92,1,0,0,1
27,12099,0.75,374,1230,0.06,0,0,1,0
44,35780,4.45,1076,2100,0.76,0,1,0,1
56,13405,0.52,414,1421,0.25,1,0,0,0
31,21879,1.29,348,1309,0.23,0,0,1,0
41,20512,0.24,317,1150,0.39,1,0,0,0
27,51060,4.86,1173,2210,0.71,1,0,0,1
36,42968,2.19,854,1942,0.94,0,1,0,1
25,14049,0.96,309,1111,0.21,0,0,1,0
40,23336,0.85,535,1054,0.29,1,0,0,0
49,23141,1.3,531,1458,0.06,0,0,1,0
46,46027,4.72,808,2279,0.74,1,0,0,1
51,30515,3.73,1165,1535,0.77,1,0,0,1
48,40500,3.92,816,1795,0.77,0,1,0,1
37,49184,3.39,1013,1900,0.78,0,0,1,1
38,48769,4.02,1110,1663,0.84,0,1,0,1
31,23315,1.12,308,1568,0.27,0,0,1,0
41,31226,4.98,1106,1643,0.94,0,1,0,1
58,23714,1.13,527,1401,0.48,1,0,0,0
57,45765,4.72,1025,2252,0.81,0,1,0,1
42,10807,0.82,572,1291,0.19,1,0,0,0
63,23423,0.78,337,1093,0.03,0,0,1,0
60,24242,0.61,454,1272,0.37,1,0,0,0
23,11468,0.13,370,1438,0.19,1,0,0,0
47,10728,0.58,403,1155,0.39,0,1,0,0
40,22740,0.78,392,1047,0.45,1,0,0,0
45,10479,0.94,475,1551,0.44,1,0,0,0
28,42807,3.28,906,2040,0.95,1,0,0,1
41,10955,1.38,484,1071,0.16,0,0,1,0
59,11737,0.82,376,1255,0.32,0,0,1,0
46,15084,1.17,482,1351,0.38,0,0,1,0
62,34288,4.27,932,2332,0.95,1,0,0,1
33,14155,0.98,343,1566,0.07,0,0,1,0
52,14051,0.57,463,1493,0.48,0,0,1,0
22,21615,0.65,341,1390,0.21,0,0,1,0
57,18514,0.48,434,1223,0.02,1,0,0,0
59,35235,3.77,977,2429,0.7,0,1,0,1
48,32367,3.58,900,1846,1.0,0,1,0,1
48,10149,0.37,564,1214,0.15,0,0,1,0
38,24480,0.45,589,1451,0.14,0,1,0,0
19,51451,3.97,913,2209,0.98,0,0,1,1
38,33148,2.96,1091,1815,0.94,0,0,1,1
31,12139,0.92,571,1542,0.06,1,0,0,0
27,32810,4.1,1081,1936,0.7,1,0,0,1
50,17379,1.11,572,1276,0.42,1,0,0,0
41,14000,0.45,384,1140,0.05,1,0,0,0
44,11533,0.19,487,1020,0.35,1,0,0,0
19,15651,1.0,480,1183,0.19,1,0,0,0
35,37380,3.03,888,1823,0.75,0,0,1,1
37,53506,2.14,1121,1740,0.99,0,0,1,1
63,13597,0.9,560,1278,0.27,0,1,0,0
23,57348,3.53,929,2423,0.84,1,0,0,1
45,22920,0.21,524,1031,0.48,0,1,0,0
52,57609,4.3,1156,1518,0.71,0,0,1,1
34,18188,0.29,411,1017,0.19,0,0,1,0
45,17701,0.53,377,1320,0.37,1,0,0,0
29,15607,0.5,565,1537,0.01,0,1,0,0
45,45744,4.92,1119,1737,0.79,0,0,1,1
30,17345,1.19,522,1221,0.25,0,0,1,0
60,37739,3.53,903,2091,0.93,0,0,1,1
53,14546,0.74,422,1449,0.16,1,0,0,0
49,16106,0.68,319,1175,0.24,0,0,1,0
48,11352,0.11,465,1558,0.13,0,0,1,0
39,40688,3.76,931,2480,0.9,1,0,0,1
40,57136,2.9,889,2491,0.8,0,0,1,1
45,34394,3.61,897,2415,0.72,0,1,0,1
18,23390,1.37,318,1247,0.35,0,0,1,0
24,31610,3.66,1030,2231,0.9,1,0,0,1
62,56314,3.05,1144,1559,0.74,0,1,0,1
54,10113,0.39,472,1134,0.43,0,1,0,0
58,45874,3.27,1065,1547,0.75,1,0,0,1
31,50171,3.03,1196,2465,0.9,0,0,1,1
40,22729,0.45,409,1386,0.11,0,1,0,0
40,42657,3.6,1190,1741,0.86,1,0,0,1
18,19532,0.35,599,1346,0.06,0,1,0,0
40,43540,4.61,839,2365,0.95,1,0,0,1
64,31558,4.71,1065,2483,0.99,0,1,0,1
32,21813,1.42,413,1075,0.34,0,1,0,0
56,21435,0.45,569,1548,0.34,1,0,0,0
63,19322,0.98,563,1469,0.1,0,1,0,0
35,20366,0.6,407,1510,0.25,0,1,0,0
18,16997,0.17,557,1219,0.31,0,0,1,0
51,40350,3.3,1105,2028,0.92,0,0,1,1
