age,income,land_area,rainfall_last_year,market_price,upi_usage_score,crop_type_rice,crop_type_sugarcane,crop_type_wheat,Loan_Eligible
56,30011,3.35,595,1512,0.54,0,1,0,1
36,50411,2.16,637,2288,0.91,1,0,0,1
48,31635,2.39,705,1108,0.8,1,0,0,1
61,58491,1.2,495,1707,0.29,1,0,0,1
28,55691,4.55,789,2457,0.64,0,1,0,1
34,58849,1.57,484,1745,0.92,0,1,0,1
34,52337,0.85,454,2054,0.32,0,0,1,1
32,28441,4.56,1089,2443,0.05,0,1,0,1
23,55469,3.25,808,1694,0.15,0,1,0,1
49,43759,2.07,1061,2108,0.61,0,0,1,1
57,45420,2.76,402,1010,0.42,0,0,1,1
28,49884,2.08,683,1171,0.11,0,1,0,1
30,49090,3.68,956,1169,0.43,1,0,0,1
34,31192,3.74,652,2396,0.03,0,1,0,1
45,51075,4.9,902,2190,0.08,0,1,0,1
35,27989,3.87,1135,1141,0.87,1,0,0,1
45,34854,2.35,1187,1125,0.28,0,0,1,1
33,59466,4.9,849,1429,0.44,0,0,1,1
53,38739,1.54,737,2483,0.42,0,1,0,1
57,45552,0.81,762,1784,0.23,1,0,0,1
37,11363,1.57,955,1254,0.26,0,0,1,1
56,24039,2.7,963,1108,0.16,1,0,0,1
44,27601,1.61,950,1934,0.04,0,1,0,1
57,15962,4.94,839,1198,0.58,1,0,0,1
50,52471,0.64,1128,1216,0.45,1,0,0,1
19,45859,2.04,1148,2098,0.88,0,0,1,1
30,30225,3.91,1030,2306,0.68,1,0,0,1
19,48054,3.16,1143,2133,0.88,0,0,1,1
54,46306,3.28,1075,1144,0.59,1,0,0,1
22,55068,3.94,966,1878,0.83,0,1,0,1
23,23068,3.25,455,2052,0.48,1,0,0,1
49,14607,1.81,805,2053,0.64,0,0,1,1
41,59412,1.39,713,1116,0.13,0,0,1,1
34,45489,2.47,993,2338,0.86,0,1,0,1
26,39861,3.12,817,2430,0.08,0,0,1,1
57,46147,2.67,515,1776,0.13,0,1,0,1
57,23403,4.02,598,1850,0.43,1,0,0,1
19,39896,2.53,434,1988,0.63,0,1,0,1
26,38034,4.24,1007,1922,0.84,0,1,0,1
23,36105,3.95,419,1522,0.24,1,0,0,1
36,39232,1.95,1029,1842,0.57,1,0,0,1
50,10970,2.07,612,2485,0.54,1,0,0,1
36,16454,4.97,1114,1277,0.42,0,1,0,1
50,30571,1.26,706,2362,0.51,0,1,0,1
62,18049,0.69,917,1787,0.81,0,1,0,1
47,11518,1.14,1156,2370,0.54,0,1,0,1
56,10078,2.56,1155,1986,0.19,1,0,0,1
30,13425,4.94,983,1486,0.59,1,0,0,1
35,34660,4.72,772,1956,0.67,0,1,0,1
19,40905,3.14,1179,2296,0.97,0,1,0,1
20,34999,3.32,980,1131,0.32,0,1,0,1
23,42072,4.72,931,2034,0.62,1,0,0,1
45,25505,0.7,646,2480,0.81,0,1,0,1
30,27614,2.62,1103,1497,0.87,1,0,0,1
37,40007,3.91,770,1916,0.17,1,0,0,1
49,33399,2.25,1171,2445,0.9,1,0,0,1
48,46073,0.88,491,1590,0.28,0,0,1,1
26,13234,4.02,780,1636,0.13,0,0,1,1
20,21627,0.9,601,1802,0.6,0,1,0,1
48,46233,4.44,933,2033,0.07,0,0,1,1
32,48777,3.9,1086,2094,0.64,1,0,0,1
21,42496,3.12,1019,1947,0.54,0,0,1,1
34,24598,3.79,772,2192,0.79,0,0,1,1
62,10567,2.78,412,2434,0.53,1,0,0,1
48,34573,2.88,491,1729,0.15,0,0,1,1
46,34908,3.61,704,1386,0.64,0,0,1,1
28,52880,0.66,461,1834,0.44,0,0,1,1
49,48800,2.95,769,2114,0.77,1,0,0,1
57,48270,1.21,872,2157,0.58,1,0,0,1
20,27013,1.3,1145,1577,0.82,0,0,1,1
18,38950,4.53,1044,2161,0.99,0,1,0,1
25,24554,2.72,635,1218,0.05,0,0,1,1
58,54994,3.62,1050,1175,0.7,1,0,0,1
34,30094,0.8,799,1329,0.76,0,0,1,1
25,21500,3.76,435,1773,0.96,0,1,0,1
60,30860,3.18,1136,1711,0.54,0,0,1,1
50,44898,2.29,1080,1369,0.42,1,0,0,1
43,24902,0.97,674,1065,0.79,1,0,0,1
19,25611,1.56,909,2102,0.78,0,1,0,1
64,14145,1.67,928,1933,0.43,1,0,0,1
46,48907,0.97,934,2474,0.61,1,0,0,1
32,54049,2.87,1011,1503,0.8,0,1,0,1
47,29704,2.36,505,1994,0.04,0,1,0,1
61,39285,4.89,710,1106,0.91,1,0,0,1
63,39174,3.66,1068,1036,0.22,0,1,0,1
29,23594,1.67,512,1887,0.39,0,0,1,1
19,43396,1.26,484,1157,0.06,0,1,0,1
38,48562,3.69,700,2134,0.83,1,0,0,1
46,24302,1.67,419,1071,0.15,0,0,1,1
46,10672,2.96,507,1377,0.12,0,0,1,1
33,54499,4.42,472,2459,0.91,1,0,0,1
48,11048,3.17,916,2452,0.44,0,1,0,1
50,52367,3.76,1005,1980,0.41,0,1,0,1
19,48604,1.42,895,2454,0.74,1,0,0,1
61,43622,3.62,749,2211,0.02,0,1,0,1
21,24811,1.08,444,2171,0.8,1,0,0,1
56,57891,3.29,644,1421,0.72,0,0,1,1
22,10510,2.13,943,2348,0.58,0,1,0,1
19,31285,1.77,599,1056,0.85,0,1,0,1
62,26695,2.03,944,1813,0.52,0,0,1,1
25,51154,1.58,768,1650,0.28,1,0,0,1
53,22629,2.19,473,2109,0.5,1,0,0,1
23,30458,1.09,713,2114,0.51,0,1,0,1
58,52933,2.96,464,1107,0.85,1,0,0,1
27,41905,1.03,787,1852,0.66,0,1,0,1
53,19993,2.42,581,2300,0.41,0,1,0,1
21,11680,3.04,701,1946,0.78,1,0,0,1
56,13154,4.95,1119,2347,0.94,0,1,0,1
31,58827,0.75,718,1976,0.28,1,0,0,1
29,13140,2.86,1139,2243,0.73,1,0,0,1
64,38356,4.72,725,1181,0.49,0,1,0,1
34,58801,1.04,1119,1295,0.71,1,0,0,1
38,20030,1.71,496,1420,0.98,0,0,1,1
30,51888,3.63,537,1628,0.27,1,0,0,1
50,27134,3.81,875,1058,0.43,0,0,1,1
30,32073,2.24,886,1883,0.87,1,0,0,1
62,10385,1.73,665,1686,0.83,1,0,0,1
26,43591,0.97,831,1612,0.28,1,0,0,1
37,45491,1.97,930,1262,0.44,0,1,0,1
61,42085,1.9,449,1919,0.69,0,0,1,1
57,31381,4.97,853,1125,0.57,1,0,0,1
18,11381,4.72,837,1741,0.54,0,1,0,1
30,13612,2.28,441,2363,0.29,1,0,0,1
39,56178,1.16,1089,1457,0.35,0,1,0,1
30,36686,1.92,661,1356,0.42,0,0,1,1
52,27448,3.6,916,2338,0.7,1,0,0,1
18,30137,0.56,461,1237,0.84,0,1,0,1
63,31061,4.96,889,1440,0.4,0,0,1,1
50,40049,3.57,801,1050,0.15,0,1,0,1
22,19704,2.64,411,1968,0.47,0,0,1,1
47,39757,0.83,1012,2208,0.3,1,0,0,1
22,43057,2.51,917,1514,0.0,1,0,0,1
60,22146,0.87,767,2147,0.3,0,1,0,1
42,35240,4.32,641,1895,0.28,1,0,0,1
43,48309,2.0,1064,1675,0.82,1,0,0,1
36,38845,3.49,1017,2246,0.75,0,1,0,1
29,56988,1.71,599,1687,0.25,1,0,0,1
25,26806,0.93,551,2242,0.52,0,1,0,1
27,38258,1.45,864,1457,0.86,0,1,0,1
35,48581,2.24,999,1795,0.91,0,1,0,1
58,13555,3.24,785,1071,0.31,1,0,0,1
28,49547,1.47,1195,1685,0.38,1,0,0,1
47,28740,0.91,495,2268,0.7,0,1,0,1
22,18626,3.88,463,1683,0.55,1,0,0,1
41,48428,4.28,730,1460,0.48,1,0,0,1
62,35661,3.67,602,1492,0.27,1,0,0,1
30,47508,3.98,599,1579,0.41,0,0,1,1
53,48194,3.84,1092,1816,0.06,0,0,1,1
44,12364,3.35,891,1465,0.19,0,1,0,1
49,28469,4.84,589,1803,0.33,1,0,0,1
31,43417,4.99,1062,1948,0.3,1,0,0,1
58,19726,0.84,690,1906,0.69,1,0,0,1
19,57552,3.8,513,2046,0.78,0,0,1,1
21,18455,3.43,1078,2427,0.73,0,1,0,1
28,29285,4.54,529,2164,0.98,1,0,0,1
59,47234,3.88,823,1311,0.2,1,0,0,1
54,50057,1.6,888,1517,0.49,0,0,1,1
55,46479,1.03,878,1518,0.53,0,1,0,1
54,53854,1.94,857,1444,0.23,1,0,0,1
30,46326,4.12,874,2082,0.69,0,0,1,1
26,29473,2.8,662,2443,0.53,0,0,1,1
59,24405,3.61,936,1296,0.43,0,1,0,1
44,29317,2.7,1023,2387,0.44,1,0,0,1
19,42884,4.39,932,2211,0.63,1,0,0,1
64,16502,2.44,836,1586,0.83,0,1,0,1
44,53885,1.5,1147,1899,0.87,0,0,1,1
29,18769,4.71,554,1681,0.68,0,0,1,1
29,51285,2.25,865,1780,0.08,1,0,0,1
20,30407,2.29,1012,2339,0.41,1,0,0,1
43,47763,3.11,505,1390,0.29,1,0,0,1
32,55237,0.76,877,1337,0.35,0,0,1,1
44,15262,1.17,775,1825,0.95,0,1,0,1
62,52020,4.85,461,1559,0.26,1,0,0,1
52,50305,3.83,418,2270,0.5,0,1,0,1
30,23984,1.54,961,1123,0.69,0,1,0,1
22,23498,1.88,685,1432,0.12,0,0,1,1
60,22520,0.62,485,2025,0.19,1,0,0,1
34,24865,1.68,606,1256,0.95,0,0,1,1
36,33335,3.99,475,1331,0.74,1,0,0,1
37,49786,3.76,615,1344,0.06,1,0,0,1
40,58626,1.46,1028,2217,0.36,0,1,0,1
29,38883,3.54,968,2318,0.75,0,1,0,1
49,43507,0.52,1098,1762,0.81,0,1,0,1
46,34821,4.88,757,1566,0.99,0,1,0,1
22,10239,1.41,977,2414,0.65,0,0,1,1
60,17636,1.43,551,2490,0.45,1,0,0,1
19,26036,3.97,899,1161,0.02,1,0,0,1
23,14123,2.39,896,2427,0.97,0,1,0,1
38,46368,3.45,1164,2029,0.42,1,0,0,1
52,50674,2.15,753,1671,0.03,0,0,1,1
32,18465,1.53,739,2264,0.97,0,0,1,1
35,23209,3.17,1066,1411,0.34,1,0,0,1
64,18060,3.63,1027,1929,0.17,0,1,0,1
19,32823,3.11,464,2072,0.95,1,0,0,1
22,44882,0.77,1019,1841,0.82,0,1,0,1
54,11887,4.23,642,2405,0.11,0,0,1,1
58,58556,2.11,420,2408,0.46,0,0,1,1
23,25870,3.18,529,2146,0.59,0,1,0,1
59,27678,1.05,865,1349,0.24,0,1,0,1
36,14728,1.86,464,1794,0.32,0,0,1,1
33,38996,2.4,857,1340,0.31,0,1,0,1
29,42217,1.84,893,1214,0.32,0,1,0,1
41,30959,1.27,1064,1590,0.6,0,0,1,1
26,36928,2.2,638,1171,0.91,1,0,0,1
20,14080,4.22,518,2226,0.18,1,0,0,1
34,24887,1.21,740,1391,0.42,0,0,1,1
47,32073,2.35,1198,2136,0.7,0,1,0,1
44,49085,2.56,697,1268,0.46,0,0,1,1
41,24636,3.66,745,1467,0.86,0,1,0,1
59,26120,4.91,1094,1228,0.9,1,0,0,1
56,38157,0.74,897,1523,0.44,0,0,1,1
24,27876,2.14,873,2122,0.49,0,1,0,1
26,41914,1.33,801,1535,0.83,0,1,0,1
33,14168,0.84,847,1601,0.24,0,1,0,1
28,31913,4.99,891,1125,0.78,0,1,0,1
26,46956,5.0,1094,2116,0.78,0,0,1,1
18,59786,2.56,904,2003,0.97,0,1,0,1
61,41934,1.75,912,1821,0.71,1,0,0,1
52,33299,2.92,814,1586,0.58,1,0,0,1
37,15476,4.99,750,1498,0.76,0,1,0,1
25,26517,2.25,850,2199,0.76,1,0,0,1
24,50978,3.6,871,2069,0.6,0,0,1,1
54,44532,3.6,650,1431,0.47,0,1,0,1
54,47380,4.23,1152,1102,0.56,1,0,0,1
37,50246,1.75,536,1675,0.35,0,0,1,1
22,24876,2.52,1004,1674,0.6,0,1,0,1
29,39842,1.88,831,2193,0.42,0,1,0,1
38,30083,3.07,451,1725,0.3,1,0,0,1
37,18647,2.92,1084,1341,0.37,0,0,1,1
22,17814,2.99,824,2090,0.8,1,0,0,1
40,46364,1.04,1117,2063,0.27,0,0,1,1
24,13513,2.13,700,1301,0.65,0,1,0,1
18,37903,2.57,695,1969,0.63,0,0,1,1
42,46137,3.8,678,1484,0.77,0,1,0,1
36,28273,1.41,1013,1129,0.38,1,0,0,1
19,11870,4.85,1083,1005,0.56,1,0,0,1
29,55828,0.7,1022,1008,0.98,0,0,1,1
59,47892,0.87,858,1561,0.31,1,0,0,1
42,12552,3.15,1128,2434,0.75,0,1,0,1
49,29879,1.09,609,2300,0.1,1,0,0,1
60,37321,1.17,419,2418,0.12,0,1,0,1
35,11914,3.45,1095,1605,0.12,1,0,0,1
48,16053,4.95,549,2442,0.82,1,0,0,1
61,45006,2.48,664,1421,0.12,0,0,1,1
26,34997,2.74,987,1253,0.87,1,0,0,1
38,21708,3.16,448,1661,0.15,0,0,1,1
56,36123,0.71,1079,1365,0.42,0,0,1,1
24,26764,2.75,856,1960,0.47,0,0,1,1
30,50745,4.95,955,1982,0.57,1,0,0,1
37,20545,1.4,535,2442,0.85,1,0,0,1
30,55056,1.97,575,1827,0.14,0,1,0,1
45,57328,4.78,695,2442,0.51,0,0,1,1
54,37967,4.19,817,2029,0.97,0,0,1,1
42,29924,2.65,962,1944,0.77,1,0,0,1
63,28435,3.16,1199,1581,0.22,1,0,0,1
62,17394,0.56,564,1579,0.49,0,1,0,1
43,56079,0.51,958,1385,0.7,0,1,0,1
61,45351,3.96,443,1464,0.06,1,0,0,1
50,57380,1.41,656,1946,0.37,0,0,1,1
57,38689,0.74,1145,2044,0.05,1,0,0,1
57,42427,0.71,1128,1627,0.62,0,0,1,1
44,24492,2.71,1196,1255,0.03,0,1,0,1
32,20625,2.58,1057,2449,0.6,0,1,0,1
20,28864,4.74,678,1193,0.11,1,0,0,1
46,14951,2.01,754,1549,0.82,0,0,1,1
48,20693,4.07,438,1640,0.14,0,0,1,1
57,39665,1.61,1072,1518,0.67,0,1,0,1
35,44984,3.58,547,1193,0.69,0,0,1,1
41,53437,2.51,577,1260,0.14,0,1,0,1
56,59302,2.42,506,1481,0.41,0,0,1,1
61,49206,3.74,785,2405,0.71,0,0,1,1
64,46585,3.72,1094,2255,0.82,0,1,0,1
25,23097,1.92,819,1948,0.98,0,1,0,1
46,46307,2.09,799,1009,0.38,0,0,1,1
54,48620,0.69,475,2205,1.0,0,1,0,1
54,49583,3.42,1009,1189,0.84,0,0,1,1
26,56227,1.82,1194,1090,0.12,1,0,0,1
62,53965,2.39,1131,2455,0.93,1,0,0,1
47,36247,2.33,994,1835,0.1,0,1,0,1
32,31079,3.21,799,1562,0.57,0,1,0,1
57,16790,4.69,470,1755,0.44,0,1,0,1
29,41805,2.62,464,1530,0.89,0,1,0,1
58,41678,3.66,1046,1150,0.68,0,1,0,1
44,53417,1.5,806,2408,0.95,0,1,0,1
64,34081,3.5,708,1516,0.4,0,0,1,1
64,14590,0.67,1032,1759,0.02,0,1,0,1
48,22456,4.72,1167,1594,0.57,0,1,0,1
30,52166,2.45,636,1985,0.98,0,0,1,1
32,44251,1.23,984,1263,0.92,0,0,1,1
22,19265,2.54,1007,2368,0.43,0,0,1,1
59,33063,4.82,482,1175,0.22,1,0,0,1
42,17048,4.92,812,1362,0.24,1,0,0,1
29,50968,0.91,480,2427,0.37,0,0,1,1
26,36898,4.32,877,2387,0.84,1,0,0,1
43,13125,0.53,748,2056,0.32,1,0,0,1
54,30594,0.87,631,1965,0.81,1,0,0,1
26,11597,1.98,1006,1734,0.37,1,0,0,1
22,54671,3.42,1136,1976,0.47,0,0,1,1
63,50079,0.82,423,2082,0.03,0,0,1,1
24,11121,1.3,817,1181,0.3,0,1,0,1
58,54411,4.01,926,2008,0.18,1,0,0,1
48,35724,4.52,973,2120,0.71,0,1,0,1
61,11518,2.0,1006,1371,0.73,0,0,1,1
54,26723,4.02,1036,1326,0.99,0,0,1,1
24,59841,3.47,950,2185,0.08,0,1,0,1
22,28812,4.48,423,1263,0.06,1,0,0,1
34,35755,3.63,666,2012,0.01,1,0,0,1
28,28971,4.65,883,1890,0.99,0,0,1,1
54,38901,0.81,1026,2376,0.4,0,1,0,1
53,44647,1.65,405,1632,0.74,1,0,0,1
44,57371,3.58,460,1998,0.29,0,0,1,1
18,52683,1.78,984,1529,0.39,1,0,0,1
18,49747,2.05,894,2244,0.44,0,1,0,1
31,39827,3.04,1072,1135,0.45,0,1,0,1
45,27327,2.18,600,2309,0.82,0,0,1,1
58,21465,0.89,896,2405,0.34,1,0,0,1
18,46699,2.83,504,1921,0.74,0,1,0,1
25,15862,2.67,1132,1668,0.86,0,0,1,1
62,43609,1.59,963,1465,0.88,0,1,0,1
58,31545,2.54,533,1036,0.18,0,1,0,1
64,34335,1.76,851,1810,0.24,0,1,0,1
60,31891,0.78,958,2302,0.69,0,1,0,1
43,36787,2.62,673,1626,0.12,0,0,1,1
53,50639,1.2,1020,1466,0.46,1,0,0,1
46,37451,0.69,1176,1024,0.05,1,0,0,1
57,36793,0.77,1128,1540,0.93,0,0,1,1
62,29446,2.71,1098,1165,0.56,0,0,1,1
21,47127,1.3,793,2203,0.74,0,1,0,1
59,26086,1.03,697,2026,0.67,1,0,0,1
19,29685,1.75,842,1101,0.61,1,0,0,1
47,27531,4.07,451,2329,0.7,1,0,0,1
64,59777,0.53,1168,2435,0.8,0,0,1,1
37,28856,1.75,831,1693,0.64,0,0,1,1
47,34015,2.58,1160,1658,0.8,0,1,0,1
35,20796,2.52,441,2276,0.2,0,0,1,1
47,42663,4.84,1103,2026,0.37,1,0,0,1
63,50725,1.8,1111,2398,0.7,1,0,0,1
52,21482,4.03,999,2391,0.19,1,0,0,1
18,25255,2.63,1102,1399,0.53,0,1,0,1
20,21402,4.72,826,1714,0.08,1,0,0,1
40,47711,0.75,797,2413,0.43,0,1,0,1
62,29483,4.52,1050,1249,0.13,0,0,1,1
57,51482,1.56,988,1149,0.12,0,1,0,1
39,15299,2.18,1142,1831,0.4,0,1,0,1
61,47203,4.8,916,1597,0.51,0,0,1,1
32,57648,1.38,805,1691,0.16,0,1,0,1
58,13846,1.44,475,1600,0.8,0,1,0,1
33,21132,3.4,832,1215,0.12,1,0,0,1
44,19702,0.76,688,1795,0.75,1,0,0,1
49,40380,4.31,421,2169,0.88,0,1,0,1
51,18148,3.31,457,1112,0.16,0,0,1,1
59,10175,4.45,894,1595,0.6,0,0,1,1
29,23033,1.08,802,2088,0.93,0,1,0,1
35,58116,1.58,978,2406,0.32,0,0,1,1
35,31122,2.75,823,2445,0.16,0,0,1,1
21,32757,2.5,872,2344,0.65,0,1,0,1
51,50448,0.98,502,1188,0.86,0,0,1,1
56,55219,2.03,1098,1029,0.56,1,0,0,1
36,41518,4.61,1114,2184,0.55,0,0,1,1
60,35768,3.09,783,1276,0.73,0,1,0,1
62,34025,4.9,832,1330,0.17,1,0,0,1
48,36849,2.96,627,2074,0.37,1,0,0,1
48,12924,0.79,643,2002,0.9,1,0,0,1
59,10806,1.73,893,1024,0.88,1,0,0,1
37,35708,0.85,760,1070,0.04,1,0,0,1
37,24543,3.95,1128,2304,0.56,0,0,1,1
49,36071,3.18,587,2256,0.71,1,0,0,1
37,25843,4.83,523,2099,0.09,1,0,0,1
33,13574,1.44,595,1132,0.57,0,1,0,1
36,14416,3.51,936,1847,0.67,0,1,0,1
48,15481,4.02,938,1807,0.77,0,1,0,1
30,26276,3.63,1181,1837,0.42,1,0,0,1
37,59799,1.84,833,1138,0.76,0,0,1,1
60,49571,0.93,679,1552,0.27,0,1,0,1
29,21042,3.49,455,1286,0.39,0,1,0,1
64,50241,1.77,1172,1210,0.97,0,0,1,1
43,36577,2.49,1049,2169,0.0,0,0,1,1
52,38204,1.33,942,1081,0.53,0,0,1,1
58,55486,1.04,849,1161,0.87,1,0,0,1
27,17835,2.72,953,1618,0.27,0,0,1,1
29,27690,4.46,990,2176,0.48,0,1,0,1
41,28269,1.41,821,1488,0.78,1,0,0,1
26,43205,3.0,859,1355,0.07,0,1,0,1
22,54580,0.82,973,1279,0.82,0,0,1,1
48,22434,2.74,1049,1517,0.44,1,0,0,1
51,57038,4.27,639,1357,0.55,0,1,0,1
62,59588,4.48,514,1890,0.67,0,1,0,1
28,36985,4.62,1171,2236,0.31,1,0,0,1
26,52941,4.44,421,1358,0.73,1,0,0,1
39,55157,4.4,570,1701,0.26,1,0,0,1
57,13203,4.08,632,1816,0.62,0,1,0,1
64,54482,3.69,782,1134,0.56,0,1,0,1
45,14470,3.83,447,1294,0.51,1,0,0,1
33,45914,2.61,472,2110,0.73,0,1,0,1
27,20284,3.62,440,1796,0.19,0,0,1,1
51,14507,2.43,518,1422,0.2,1,0,0,1
32,10487,3.39,1084,1481,0.85,1,0,0,1
35,57427,4.47,414,1615,0.8,0,0,1,1
62,19137,0.96,846,2183,0.88,0,1,0,1
48,10166,2.54,562,1889,0.62,1,0,0,1
22,33938,2.57,1098,1573,0.43,0,0,1,1
50,42289,0.63,531,1744,0.79,0,1,0,1
46,17380,2.62,574,1102,0.64,1,0,0,1
20,45352,3.18,930,2113,0.99,0,0,1,1
40,16956,2.55,871,2406,0.57,0,0,1,1
27,16210,2.95,428,1149,0.84,0,1,0,1
64,44301,3.27,447,1666,0.48,0,0,1,1
49,29600,3.6,980,2133,0.7,1,0,0,1
44,20836,3.3,896,2384,0.02,0,1,0,1
53,18182,3.69,950,1875,0.17,0,0,1,1
41,18952,3.28,1141,1939,0.28,0,1,0,1
37,45601,3.15,797,2184,0.51,1,0,0,1
20,38310,1.69,806,1398,0.61,0,1,0,1
22,46624,2.09,1065,2171,0.5,0,1,0,1
20,53084,2.44,903,2165,0.22,0,1,0,1
57,12431,1.56,699,2055,0.08,1,0,0,1
23,26954,3.23,812,1496,0.07,0,1,0,1
32,54842,4.58,973,1750,0.28,1,0,0,1
23,51140,2.78,1047,1769,0.42,0,0,1,1
40,26274,2.27,1190,1866,0.76,0,1,0,1
47,14939,3.71,1105,2205,0.42,0,0,1,1
56,21928,1.91,451,2021,0.26,1,0,0,1
57,53373,4.26,1072,1556,0.26,0,0,1,1
38,31449,1.06,999,1426,0.19,0,1,0,1
62,54470,0.81,667,1987,0.62,0,0,1,1
54,33868,3.84,932,2305,0.69,1,0,0,1
39,52678,2.13,1064,1447,0.23,0,0,1,1
19,31367,4.54,1099,2086,0.24,0,0,1,1
31,50257,4.61,444,2117,0.91,0,1,0,1
35,54720,3.24,1061,1558,0.93,1,0,0,1
32,11133,2.76,400,2425,0.9,0,0,1,1
54,33057,3.09,555,1997,0.97,1,0,0,1
19,10353,0.72,426,1772,0.56,0,1,0,1
60,42929,4.62,1105,2489,0.91,0,1,0,1
37,54671,1.39,479,2268,0.41,0,1,0,1
27,20644,3.96,876,1193,0.75,1,0,0,1
22,43554,4.6,1133,1651,0.42,0,1,0,1
49,11161,1.74,868,1240,1.0,0,1,0,1
19,24369,1.07,690,1358,0.75,0,1,0,1
61,27613,2.24,569,2133,0.94,0,0,1,1
22,37187,0.65,584,2143,0.24,1,0,0,1
38,44797,3.06,1000,1394,0.05,0,1,0,1
35,53271,0.93,765,1797,0.42,0,0,1,1
57,41460,4.6,867,1533,0.86,1,0,0,1
21,15217,2.35,500,1361,0.92,0,0,1,1
49,36559,3.62,627,2405,0.55,1,0,0,1
53,23670,2.39,627,2045,0.58,1,0,0,1
21,37162,4.33,1090,2070,0.93,0,1,0,1
34,17590,3.58,992,1581,0.3,0,1,0,1
59,45552,3.65,775,2299,0.98,1,0,0,1
50,54547,3.1,729,1245,0.74,1,0,0,1
39,17268,2.79,666,1978,0.63,0,1,0,1
35,26970,0.92,495,1614,0.65,0,0,1,1
44,55962,1.85,658,2368,0.95,1,0,0,1
32,30885,0.64,1061,1668,0.1,0,0,1,1
42,59741,0.7,485,1167,0.76,0,1,0,1
27,50102,1.79,1182,1603,0.61,0,1,0,1
33,12433,4.47,981,2312,0.5,1,0,0,1
21,57457,3.94,619,1501,0.26,0,1,0,1
48,59388,1.24,999,2334,0.58,0,0,1,1
49,38100,2.41,815,2449,0.59,0,0,1,1
41,21570,2.06,821,1097,0.76,0,0,1,1
35,24545,2.95,853,2025,0.16,1,0,0,1
49,27375,4.44,428,2317,0.02,0,0,1,1
45,49746,4.59,484,1056,0.96,0,0,1,1
28,10951,3.65,651,1436,0.0,0,1,0,1
25,49025,1.9,838,1312,0.14,0,0,1,1
18,32998,2.7,690,2261,0.26,0,0,1,1
19,32983,5.0,626,1254,0.54,1,0,0,1
38,38230,1.97,510,2376,0.44,1,0,0,1
36,32427,1.25,855,1988,0.38,1,0,0,1
59,21941,2.03,945,1302,0.87,0,0,1,1
47,38631,4.25,765,2388,0.27,0,1,0,1
57,27303,1.76,667,1517,0.45,0,1,0,1
42,12598,3.73,768,1006,0.7,0,0,1,1
26,17298,3.04,801,1479,0.46,1,0,0,1
59,54899,3.62,1131,1579,0.37,0,1,0,1
45,18293,3.25,572,1615,0.56,0,1,0,1
54,28670,3.39,650,2200,0.78,0,0,1,1
49,54942,1.35,823,2451,0.15,0,0,1,1
58,38099,4.96,910,1776,0.07,1,0,0,1
28,40027,2.51,1006,1386,0.84,0,1,0,1
38,37716,4.08,929,2155,0.99,0,1,0,1
41,39713,3.23,687,1735,0.57,1,0,0,1
18,30291,0.83,556,1042,0.44,1,0,0,1
33,30098,2.56,1054,2156,0.01,0,1,0,1
41,57960,4.05,775,2040,0.19,0,1,0,1
27,13030,4.57,1096,2230,0.09,1,0,0,1
49,23683,2.71,803,2082,0.62,1,0,0,1
45,47448,3.01,502,1805,0.71,0,0,1,1
50,28024,0.69,1103,2040,0.27,1,0,0,1
55,11205,3.44,668,1166,0.94,0,1,0,1
39,46739,2.32,1194,1114,0.54,0,1,0,1
18,49509,0.62,742,1913,0.07,0,1,0,1
52,48583,2.82,728,2121,0.39,0,0,1,1
62,23926,3.57,637,1071,0.3,0,1,0,1
29,18732,2.24,751,1213,0.52,1,0,0,1
63,41866,0.89,633,1219,0.64,1,0,0,1
42,14017,3.82,814,2287,0.37,0,1,0,1
45,44684,1.97,1094,1351,0.24,0,1,0,1
34,31489,3.06,778,2304,0.86,0,0,1,1
33,13646,1.49,1100,1290,0.21,0,1,0,1
49,19867,4.85,930,2195,0.42,0,0,1,1
62,17341,1.72,1056,2393,0.22,0,1,0,1
21,46573,1.39,678,2141,0.95,0,0,1,1
64,40351,4.94,508,1898,0.19,1,0,0,1
58,12534,4.59,1085,1461,0.72,1,0,0,1
28,46125,1.13,1004,1025,0.7,0,1,0,1
37,56252,3.6,1196,1047,0.43,0,1,0,1
43,21156,2.13,447,2377,0.57,1,0,0,1
24,19327,4.97,1196,1082,0.62,0,0,1,1
48,58280,3.29,682,1713,0.57,1,0,0,1
24,29909,1.95,626,2015,0.44,0,0,1,1
21,19516,3.84,502,1642,0.43,1,0,0,1
25,55340,3.49,578,2425,0.59,0,1,0,1
31,44950,3.01,980,1972,0.97,1,0,0,1
39,18476,4.68,938,2185,0.01,0,1,0,1
40,39550,1.78,501,2338,0.33,1,0,0,1
42,35914,2.33,1083,1431,0.06,0,1,0,1
53,23938,3.53,911,2065,0.88,0,0,1,1
43,12824,2.72,993,1560,0.8,1,0,0,1
41,50656,4.76,983,1310,0.7,1,0,0,1
35,52801,1.83,1068,1840,0.98,1,0,0,1
38,53028,0.73,727,2009,0.05,0,1,0,1
64,51748,2.53,808,1246,0.41,1,0,0,1
22,15421,1.91,1178,1917,0.33,0,1,0,1
32,55200,4.44,700,1992,0.51,0,0,1,1
48,55970,4.3,995,2298,0.3,0,0,1,1
43,55400,2.87,526,1887,0.22,0,0,1,1
21,44805,2.55,859,2454,0.26,0,0,1,1
